2023,2,21,21,18.58451112114831,278.39142275467975
2023,2,27,20,23.38452628805566,243.19858609561166
2023,3,2,1,19.818594503822997,251.76552365632097
2023,3,2,23,16.46201009278647,201.63587368066297
2023,3,7,0,3.4163216300131274,250.09434659330213
2023,3,12,0,10.033196343301011,291.49724772754917
2023,3,16,18,21.261096643230236,261.8836589070706
2023,3,16,21,13.438216274387543,272.57986653724777
2023,3,24,1,17.85159121389672,244.74634704941087
2023,3,25,0,18.551229314119784,229.4505330262016
2023,3,25,20,13.637568081381822,273.7868144291955
2023,3,26,9,18.17208927581365,260.49443857380766
2023,3,26,22,18.80090611842785,272.13381131328595
2023,3,27,16,11.389265863017977,266.0826358071979
2023,3,28,4,9.6654079764986,289.3353359295693
2023,3,31,23,25.43689100623712,252.20753737086068
2023,4,1,1,16.365294543777036,264.5321074211141
2023,4,1,22,18.108198704005428,263.65970837460713
2023,4,3,1,14.662212916001259,303.25553823310105
2023,4,5,1,21.7742543483124,238.83316725941825
2023,4,5,0,22.896763057281635,238.308272103142
2023,4,6,21,13.585740521068189,260.3969002862056
2023,4,9,23,5.149602172669918,330.57021082219256
2023,4,15,22,7.00753514956392,247.11577976196946
2023,4,15,20,15.550962597275921,249.80492374965985
2023,4,20,1,9.25371804242362,266.4723434335676
2023,4,20,2,10.453015313694692,244.47733491135156
2023,4,20,2,8.297267184932435,287.459283604831
2023,4,20,21,17.809147409378046,242.45587489240705
2023,4,20,20,6.731753330202245,288.0366608748923
2023,4,21,1,7.726336085830308,311.9757629521142
2023,4,21,21,8.733990945299668,314.27064453764666
2023,4,24,19,5.8370786169010564,264.25341605182905
2023,4,26,2,13.99215231713608,324.1368871163294
2023,4,25,21,0.30106612380122943,329.6578385443799
2023,4,26,20,13.216100193487422,327.65908835756557
2023,4,26,21,6.659100674138975,340.44472630187056
2023,4,26,21,14.724163397436437,286.6769524341007
2023,4,27,18,11.640761059206676,261.12110695562285
2023,4,27,23,9.92186226020361,257.5854744257537
2023,4,27,20,7.241463333180729,264.546484529859
2023,4,27,23,8.798899647324307,273.5892481446317
2023,5,4,23,15.67317685755188,266.46273410219965
2023,5,5,23,7.51278494862397,274.29614750088416
2023,5,7,2,16.417646086960207,285.1886866093479
2023,5,7,21,14.497870075085313,276.5984301429538
2023,5,9,4,7.759565674231076,309.9613025699632
2023,5,10,1,7.753981620937932,256.89148679824785
2023,5,10,1,10.832847653749226,295.01050819362456
2023,5,12,2,7.764921922856251,246.59289790801813
2023,5,12,23,8.85193204064524,204.62842038403352
2023,5,13,18,6.001384456899858,237.51729726309185
2023,5,14,21,5.311340960832634,321.56523211289027
2023,5,16,20,13.284270129818152,274.78137477377527
2023,5,19,0,5.841479857254252,270.750566153988
2023,5,19,23,11.846127753012716,289.55681813118986
2023,5,24,2,2.777293026670673,34.730197094984106
2023,5,29,21,7.407455859099292,275.81660196525326
2023,5,31,21,2.3148618676428256,284.0164108778905
2023,6,12,1,15.725978019916932,293.6149207189554
2023,6,12,0,3.4881152324030005,306.66852810579894
2023,6,11,22,13.00948702416469,302.87678019213877
2023,6,14,11,14.485831175435953,292.50685561332136
2023,6,14,23,12.347061835727201,297.3878119965484
2023,6,14,18,15.648499776572043,270.3850922566551
2023,6,15,19,9.580440273234217,303.5512719703448
2023,6,15,21,13.469568192496197,296.0758480086424
2023,6,16,22,9.375441586521852,321.74254583270533
2023,6,16,23,7.696625739510299,246.7575984470912
2023,6,17,1,2.578307726366635,327.29819728553406
2023,6,18,1,13.595847628116225,272.9713623098402
2023,6,17,21,13.242370356846372,340.5173386487096
2023,6,19,2,12.828310277051886,282.6137454352831
2023,6,22,4,0.015643013782233966,232.99064186387892
2023,6,21,23,6.47673233130686,338.84127861762374
2023,6,22,22,10.964366440214997,301.22782430206564
2023,6,24,0,9.58225098776749,286.98684811782414
2023,6,25,20,16.77593192098988,275.19030888847226
2023,6,27,0,10.477290361974575,278.02502913512643
2023,6,27,23,12.960504403692049,269.7515881887296
2023,6,28,23,10.067337423035111,298.2886430574623
2023,6,29,22,8.165582900233389,257.7602237076712
2023,6,29,22,7.091758146789828,271.0946481329577
2023,7,4,1,3.163667436993899,323.0449742964786
2023,7,9,1,10.84323537040805,339.28688010494625
2023,7,9,1,10.84109125338362,328.8289442746036
2023,7,12,2,10.143149841925318,320.21279713707577
2023,7,17,22,4.144899985988648,36.2428917157155
2023,7,20,22,11.739520501508546,297.67536532732163
2023,7,24,20,9.806937921642815,345.94461316670345
2023,7,26,2,12.14178060054477,321.7339616076007
2023,7,28,23,11.301697414534289,328.2338298737239
2023,8,3,22,6.152909133158803,267.17671451270826
2023,8,6,1,10.146057856915213,282.67462152365596
2023,8,6,23,15.069430014099982,291.72502309025765
2023,8,8,0,12.66606638865549,201.53225360181884
2023,8,7,22,9.99700397844368,318.34337708778077
2023,8,9,2,7.686244756179795,325.06794121647505
2023,8,9,22,11.422107368620019,281.1205444548906
